movieId,title,genres,year,freq
150056,Frits and Franky (2013),['Comedy'],2013.0,0
150058,Doctor Vlimmen (1977),['Drama'],1977.0,0
150060,Eline Vere (1991),['Drama'],1991.0,0
150062,Gaston's War (1997),"['Drama', 'Romance', 'War']",1997.0,0
150064,Vallen (2001),[],2001.0,0
150066,Blinker (1999),"['Children', 'Mystery']",1999.0,0
150068,Swooni (2011),[],2011.0,0
150070,Lost Persons Area (2009),['Drama'],2009.0,0
150072,Mariken (2001),"['Children', 'Drama', 'Fantasy']",2001.0,0
150074,De Leeuw van Vlaanderen (1985),['Drama'],1985.0,0
150076,Cut Loose (2008),[],2008.0,0
150078,Everything Must Go (1996),[],1996.0,0
150080,Bingo (2013),['Comedy'],2013.0,0
150082,K3 en het IJsprinsesje (2006),['Children'],2006.0,0
150084,De Vlaschaard (1983),['Drama'],1983.0,0
150088,Only the Valiant (1951),"['Action', 'Adventure', 'Drama', 'Western']",1951.0,0
150090,The World in His Arms (1952),"['Action', 'Romance']",1952.0,0
150092,See You in Montevideo (2014),"['Adventure', 'Comedy']",2014.0,0
150096,Mission a Tanger (1949),"['Adventure', 'Drama']",1949.0,0
150104,Monsieur Taxi (1952),"['Comedy', 'Drama']",1952.0,1
150106,The Three Musketeers (1953),['Adventure'],1953.0,0
150116,Furia à Bahia pour O.S.S 117 (1965),"['Action', 'Crime']",1965.0,0
150118,Blood on His Sword (1961),"['Action', 'Adventure', 'Drama', 'Romance']",1961.0,0
150122,OSS 117 se déchaîne (1963),"['Action', 'Crime']",1963.0,0
150126,Panic in Bangkok (1964),"['Action', 'Crime']",1964.0,0
150130,No Roses for OSS 117 (1968),"['Action', 'Crime']",1968.0,0
150132,"Taxi, Trailer and Bullfight (1958)",['Comedy'],1958.0,0
150134,Sous le signe de Monte Cristo (1968),['Adventure'],1968.0,0
150136,The Four Charlots Musketeers (1973),"['Adventure', 'Comedy']",1973.0,0
150138,The Four Charlots Musketeers 2 (1973),"['Adventure', 'Comedy']",1973.0,0
150140,Noah (2013),['Drama'],2013.0,0
150142,Location Hunting in Palestine (1965),['Documentary'],1965.0,0
150144,Notes Towards an African Orestes (1970),[],1970.0,0
150146,La Rabbia Di Pasolini (2008),[],2008.0,0
150148,12 Dicembre (1972),['Documentary'],1972.0,0
150150,Syngenor (1990),"['Horror', 'Sci-Fi']",1990.0,0
150152,Slime City (1988),['Horror'],1988.0,0
150154,Summer (2008),['Drama'],2008.0,0
150156,The Pig Farm (2011),['Documentary'],2011.0,0
150162,The Lady of Monza (1969),[],1969.0,0
150164,Die Jungfrau auf dem Dach (1954),['Comedy'],1954.0,0
150166,As Long as You're Near Me (1953),['Drama'],1953.0,0
150170,Der letzte Sommer (1954),['Drama'],1954.0,0
150178,"Liane, Jungle Goddess (1956)",['Adventure'],1956.0,0
150184,Jungle Girl and the Slaver (1957),"['Adventure', 'Drama', 'Romance']",1957.0,0
150186,Zwei unter Millionen (1961),['Drama'],1961.0,0
150190,Proof of the Devil (2015),['Horror'],2015.0,0
150194,Quo vado? (2016),['Comedy'],2016.0,2
150196,The October Man (1947),"['Drama', 'Mystery', 'Thriller']",1947.0,0
150198,Weaker Sex (1949),[],1949.0,0
150202,Morning Departure (1950),['Drama'],1950.0,0
150204,The House in the Square (1951),"['Drama', 'Fantasy', 'Romance']",1951.0,1
150206,Night Without Sleep (1952),['Thriller'],1952.0,0
150210,Tiger in the Smoke (1956),"['Crime', 'Drama', 'Thriller']",1956.0,0
150212,Flame in the Streets (1961),[],1961.0,0
150214,The Valiant (1962),[],1962.0,0
150218,The Fiction Makers (1968),[],1968.0,0
150220,Journey to Midnight (1968),['Horror'],1968.0,0
150224,Foreign Exchange (1970),"['Action', 'Drama']",1970.0,0
150226,Windbag the Sailor (1936),['Comedy'],1936.0,0
150228,"Inner Worlds, Outer Worlds (2012)",['Documentary'],2012.0,0
150230,Cool Cat Saves the Kids (2015),"['Adventure', 'Children']",2015.0,0
150232,Bad Hair Day (2015),"['Adventure', 'Comedy']",2015.0,2
150234,Frenemies (2012),"['Children', 'Drama']",2012.0,2
150236,How to Build a Better Boy (2014),"['Children', 'Sci-Fi']",2014.0,0
150238,Water and Fire (2013),"['Drama', 'Romance']",2013.0,0
150240,Baby and Me (2008),[],2008.0,2
150242,Araf/Somewhere in Between (2012),['Drama'],2012.0,0
150244,Kept Woman (2015),['Drama'],2015.0,1
150246,Halam Geldi (2014),['Drama'],2014.0,0
150248,The Oregonian (2011),"['Horror', 'Mystery', 'Thriller']",2011.0,0
150250,Cute and Dangerous (2015),"['Comedy', 'Romance']",2015.0,0
150252,The Rambler (2013),"['Comedy', 'Drama', 'Horror', 'Mystery']",2013.0,0
150254,The Devil's Candy (2015),['Horror'],2015.0,8
150256,The Son of an Afghan Farmer (2012),"['Drama', 'Romance']",2012.0,0
150258,Jane Got a Gun (2015),"['Action', 'Drama', 'Western']",2015.0,3
150260,More Than Blue (2009),"['Drama', 'Romance']",2009.0,0
150262,Megamind: The Button Of Doom (2011),"['Action', 'Animation', 'Children', 'Comedy']",2011.0,3
150264,Die Mondverschwörung (2011),"['Comedy', 'Documentary']",2011.0,0
150266,Peggy Guggenheim - Art Addict (2015),[],2015.0,0
150268,Dilwale (2015),"['Action', 'Children', 'Comedy', 'Crime', 'Drama', 'Romance']",2015.0,1
150270,Woodlawn (2015),['Drama'],2015.0,0
150272,Captive (2015),"['Crime', 'Drama', 'Thriller']",2015.0,0
150274,Shark Lake (2015),['Thriller'],2015.0,0
150276,Riot (2015),['Action'],2015.0,0
150278,Hell & Back (2015),"['Animation', 'Comedy']",2015.0,1
150280,Plague (2014),"['Drama', 'Horror']",2014.0,0
150282,"White Out, Black In (2014)","['Documentary', 'Drama']",2014.0,0
150284,Everyday (2012),['Drama'],2012.0,1
150286,Dolly Dearest (1991),['Horror'],1991.0,0
150288,The Fifth Floor (1978),['Thriller'],1978.0,0
150292,Blue and Not So Pink (2012),['Drama'],2012.0,0
150294,The Forest (2016),"['Horror', 'Thriller']",2016.0,10
150296,Guzaarish (2010),"['Drama', 'Romance']",2010.0,2
150298,Sadece Sen (2014),"['Drama', 'Romance']",2014.0,0
150300,Evim Sensin (2012),"['Fantasy', 'Romance']",2012.0,0
150302,Wonderful Radio (2012),['Drama'],2012.0,0
150304,Four Boys and a Gun (1957),"['Crime', 'Drama']",1957.0,0
150306,The Mugger (1958),"['Drama', 'Thriller']",1958.0,0
150308,I Passed for White (1960),['Drama'],1960.0,0
150310,Macbeth (2015),['Drama'],2015.0,0
150312,Sleepless (2001),"['Crime', 'Horror', 'Mystery', 'Thriller']",2001.0,1
150316,Ich und Kaminski (2015),['Drama'],2015.0,1
150318,Do Not Disturb (2012),"['Comedy', 'Romance']",2012.0,0
150320,Raavan (2010),"['Drama', 'Sci-Fi']",2010.0,2
150322,Paa (2009),"['Children', 'Drama']",2009.0,2
150324,The Cheetah Girls: One World (2008),"['Children', 'Comedy', 'Drama']",2008.0,7
150328,Time Lock (1957),['Thriller'],1957.0,0
150334,Rowdy Rathore (2012),['Action'],2012.0,1
150336,Nowhere Safe (2014),['Drama'],2014.0,0
150338,Aşk Kırmızı (2013),"['Drama', 'Romance']",2013.0,1
150340,Khoobsurat (2014),"['Comedy', 'Romance']",2014.0,1
150342,Wazir (2015),[],2015.0,3
150344,Bang Bang (2014),"['Action', 'Adventure', 'Romance', 'Thriller']",2014.0,1
150346,Approaching the Elephant (2015),[],2015.0,1
150348,Warlords of Atlantis (1978),"['Adventure', 'Fantasy', 'Sci-Fi']",1978.0,0
150350,The House Where Evil Dwells (1982),['Horror'],1982.0,0
150352,Love Forecast (2015),"['Comedy', 'Romance']",2015.0,0
150354,Girl vs. Monster (2012),"['Children', 'Comedy', 'Sci-Fi']",2012.0,0
150356,The Rage of Paris (1938),['Comedy'],1938.0,0
150358,Coicent (2011),[],2011.0,0
150360,Mr. Kaplan (2014),"['Comedy', 'Drama', 'Thriller']",2014.0,0
150362,La Rizière (2012),[],2012.0,0
150364,The Lesson (2014),['Drama'],2014.0,0
150367,Love Me (2014),['Documentary'],2014.0,0
150369,The Boy Who Saw the Wind (2000),[],2000.0,0
150371,Of Love and Other Demons (2009),['Drama'],2009.0,0
150373,The Dog of Flanders (1997),"['Animation', 'Drama', 'Romance']",1997.0,1
150375,"Fuse, Memoirs of the Hunter Girl (2012)","['Action', 'Animation', 'Drama']",2012.0,1
150377,Great Expectations (1999),"['Drama', 'Romance']",1999.0,0
150379,Legend of the Millennium Dragon (2011),"['Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",2011.0,0
150381,Lines of Wellington (2012),"['Drama', 'War']",2012.0,0
150383,The Mystery of Sintra (2007),['Mystery'],2007.0,0
150385,Miyori's Forest (2007),['Animation'],2007.0,0
150387,Princess Arete (2001),"['Adventure', 'Animation', 'Fantasy']",2001.0,0
150389,Yona Yona Penguin (2009),[],2009.0,0
150391,Pixadores (2014),['Documentary'],2014.0,0
150393,Chronicle of a Blood Merchant (2015),"['Drama', 'Romance']",2015.0,0
150395,Assassination Classroom (2015),"['Action', 'Adventure', 'Sci-Fi']",2015.0,2
150397,The Partisans (1963),['War'],1963.0,0
150399,Cha Cha Cha (1989),[],1989.0,0
150401,Close Range (2015),"['Action', 'Crime']",2015.0,3
150407,The Great Manhunt (1950),"['Drama', 'Thriller']",1950.0,0
150409,The Woman's Angle (1952),"['Drama', 'Romance']",1952.0,0
150413,Little Mother (1973),[],1973.0,0
150417,Zeppelin (1971),"['Adventure', 'War']",1971.0,0
150419,The Day the Clown Cried (1972),[],1972.0,0
150421,Man on Horseback (1969),[],1969.0,0
150425,Lana: Queen of the Amazons (1964),['Adventure'],1964.0,0
150433,Lady of Vengeance (1957),['Drama'],1957.0,0
150435,The Crooked Sky (1957),['Drama'],1957.0,0
150437,The Accursed (1958),[],1958.0,0
150441,I Am a Camera (1955),['Drama'],1955.0,0
150443,The Colditz Story (1955),['War'],1955.0,0
150445,Operation Diplomat (1953),['Drama'],1953.0,0
150457,Non Stop Trouble with Spies (1983),['Comedy'],1983.0,0
150459,Tusk (1980),[],1980.0,0
150465,Io sono mia (1977),[],1977.0,0
150469,Waldrausch (1977),['Drama'],1977.0,0
150473,Vanessa (1977),['Drama'],1977.0,0
150475,Only the Wind Knows the Answer (1974),"['Crime', 'Drama']",1974.0,0
150477,Blood on the Streets (1974),"['Action', 'Crime', 'Drama']",1974.0,0
150479,The Battle of Sutjeska (1973),['War'],1973.0,0
150481,Hexen geschändet und zu Tode gequält (1973),['Horror'],1973.0,0
150483,Appointment with Venus (1951),['Romance'],1951.0,0
150523,Unrelated (2007),['Drama'],2007.0,0
150532,Disco 9000 (1976),"['Crime', 'Drama']",1976.0,0
150534,Prescription: Murder (1968),[],1968.0,1
150536,The Aviators (2009),['Animation'],2009.0,0
150538,Diablo (2015),"['Action', 'Adventure', 'Thriller', 'Western']",2015.0,1
150540,Felt (2014),"['Horror', 'Romance', 'Thriller']",2014.0,0
150542,Lava Kusa-The Warrior Twins (2010),['Animation'],2010.0,0
150544,The Entity (aka La Entidad) (2015),['Horror'],2015.0,0
150546,Africa United (2010),"['Action', 'Comedy', 'Drama']",2010.0,0
150550,Kung Fu Zombie (1981),"['Action', 'Comedy', 'Horror']",1981.0,0
150552,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert (2008),['Documentary'],2008.0,0
150554,The Love Bug (1997),"['Adventure', 'Children', 'Comedy', 'Fantasy']",1997.0,2
150556,Morning Light (2008),['Documentary'],2008.0,0
150558,AWOL-72 (2015),['Thriller'],2015.0,0
150560,Vampirella (1996),"['Horror', 'Sci-Fi']",1996.0,0
150562,The Deathhead Virgin (1974),['Horror'],1974.0,0
150564,I Like to Hurt People (1985),"['Comedy', 'Documentary']",1985.0,0
150566,Un fantastico via vai (2013),['Comedy'],2013.0,0
150568,2 Autumns 3 Winters (2013),"['Comedy', 'Drama']",2013.0,0
150570,The Decent One (Der Anständige) (2014),['Documentary'],2014.0,0
150572,The Husband She Met Online (2013),"['Drama', 'Mystery', 'Thriller']",2013.0,0
150574,Nie wieder Liebe (1931),[],1931.0,0
150576,Dolly macht Karriere (1930),[],1930.0,0
150580,The Lady in the Car with Glasses and a Gun (1970),['Drama'],1970.0,0
150582,Das Lied einer Nacht (1932),['Comedy'],1932.0,0
150584,The Old Devil (1933),[],1933.0,0
150586,L'équipage (1935),['Drama'],1935.0,0
150588,The Woman I Love (1937),['Drama'],1937.0,0
150590,Tovarich (1937),"['Comedy', 'Drama', 'Romance']",1937.0,0
150592,Why We Fight: Divide and Conquer (1943),['Documentary'],1943.0,0
150594,The Deep Blue Sea (1955),"['Drama', 'Romance']",1955.0,0
150598,The Guvnors (2014),"['Crime', 'Thriller']",2014.0,0
150600,The Rise & Fall of a White Collar Hooligan (2012),"['Crime', 'Thriller']",2012.0,0
150602,Band of Robbers (2016),"['Adventure', 'Comedy', 'Crime', 'Thriller']",2016.0,0
150604,Moonwalkers (2015),['Comedy'],2015.0,6
150606,The Girl and Death (2012),"['Drama', 'Romance']",2012.0,0
150608,Ellis (2015),['Drama'],2015.0,1
150610,Der böse Onkel (2013),"['Comedy', 'Drama']",2013.0,0
150612,Rumors of Wars (2014),['Thriller'],2014.0,0
150615,In girum imus nocte et consumimur igni (1978),[],1978.0,0
150617,Can Dialectics Break Bricks? (1973),[],1973.0,0
150619,The New Watchdogs (2012),['Documentary'],2012.0,0
150621,Jean-Philippe (2006),['Comedy'],2006.0,0
150623,Valkaama (2010),['Drama'],2010.0,0
150629,Las aventuras de Oliver Twist (1987),[],1987.0,0
150631,Protéger et servir (2010),['Comedy'],2010.0,0
150633,Christ lives in Siberia (2015),['Documentary'],2015.0,1
150635,The Battle Of The Villa Fiorita (1965),['Drama'],1965.0,0
150637,Don Quixote (1957),['Drama'],1957.0,0
150641,Return of the Texan (1952),"['Drama', 'Western']",1952.0,0
150645,Quick Before It Melts (1965),[],1965.0,0
150649,Kansas: Miracles Out Of Nowhere (2015),['Documentary'],2015.0,0
150651,Derrick contre Superman (1992),['Comedy'],1992.0,0
150653,Empire of Dirt (2013),['Drama'],2013.0,0
150655,Aimy in a Cage,"['Drama', 'Fantasy', 'Sci-Fi']",,0
150657,Trophy Kids,['Documentary'],,0
150659,Journey to Le Mans (2014),['Documentary'],2014.0,0
150661,Cat and Mouse (1974),"['Action', 'Drama']",1974.0,0
150663,"American Tragedy, An (1931)","['Drama', 'Romance']",1931.0,0
150665,Marx Reloaded (2011),[],2011.0,0
150667,Low & Clear (2012),['Documentary'],2012.0,0
150669,أهواك (2015),[],2015.0,0
150671,Light of My Eyes (2010),[],2010.0,0
150676,The Other Half of the Sky: A China Memoir (1975),[],1975.0,0
150678,Princess Sakura: Forbidden Pleasures (2013),['Romance'],2013.0,0
150680,Schoolgirl Complex (2013),['Drama'],2013.0,0
150682,NSFW: Not Safe for Work (2014),"['Comedy', 'Drama', 'Romance']",2014.0,0
150684,Schoolgirl Hitchhikers (1973),"['Comedy', 'Crime', 'Drama', 'Thriller']",1973.0,0
150686,The Curious Female (1970),['Sci-Fi'],1970.0,0
150688,Plastic Galaxy: The Story of Star Wars Toys (2014),['Documentary'],2014.0,1
150692,The Sperm (2007),['Comedy'],2007.0,0
150694,Uncanny (2015),"['Drama', 'Sci-Fi', 'Thriller']",2015.0,3
150696,Tomorrow (2015),['Documentary'],2015.0,0
150698,Casa Amor: Exclusive for Ladies (2015),"['Comedy', 'Romance']",2015.0,0
150700,Kartoffelsalat - Nicht Fragen! (2015),"['Comedy', 'Horror']",2015.0,0
150704,The Spy with a Cold Nose (1966),[],1966.0,0
150708,The Dollmaker (1984),['Drama'],1984.0,0
150710,The Execution of Raymond Graham (1985),[],1985.0,0
150716,The Bay Boy (1984),['Drama'],1984.0,0
150718,DSKNECTD (2013),['Documentary'],2013.0,0
150722,Aliens on the Moon: The Truth Exposed (2014),['Documentary'],2014.0,0
150724,Army Dog (2016),[],2016.0,0
150726,The 7:39 (2014),"['Drama', 'Romance']",2014.0,0
150728,All for One (2011),['Comedy'],2011.0,0
150730,Jackpot (2011),"['Action', 'Comedy', 'Crime']",2011.0,0
150732,The Reunion (2011),['Comedy'],2011.0,0
150734,The Breakup Guru (2014),"['Comedy', 'Romance']",2014.0,0
150736,Love Lesson (2013),"['Drama', 'Romance']",2013.0,0
150738,The Bofors Gun (1968),[],1968.0,0
150740,Conflict (1973),['Drama'],1973.0,0
150742,Who? (1973),"['Drama', 'Sci-Fi']",1973.0,0
150744,The National Health (1973),['Comedy'],1973.0,0
150748,Charlie Muffin (1979),[],1979.0,0
150750,The Chain (1984),[],1984.0,0
150752,The Rose and the Jackal (1990),"['Adventure', 'Western']",1990.0,0
150756,Kent State (1981),[],1981.0,0
150760,Red Sky At Morning (1971),"['Drama', 'Romance']",1971.0,0
150762,Jigsaw (1968),"['Mystery', 'Thriller']",1968.0,0
150764,Scalplock (1966),['Western'],1966.0,0
150766,One Track Heart: The Story of Krishna Das (2013),['Documentary'],2013.0,0
150768,Wire Cutters (2014),['Animation'],2014.0,0
150770,Die Laughing (1980),['Comedy'],1980.0,0
150772,Madalena (1960),"['Comedy', 'Drama']",1960.0,2
150774,The Correspondence (2016),"['Drama', 'Romance']",2016.0,1
150776,Tag (2015),"['Horror', 'Thriller']",2015.0,5
150778,The Dark Side of the Moon (2015),"['Crime', 'Drama', 'Thriller']",2015.0,1
150780,100 Yen: The Japanese Arcade Experience (2012),['Documentary'],2012.0,0
150782,Welcome Home (1989),[],1989.0,0
150784,The Stripper (1963),"['Drama', 'Romance']",1963.0,0
150786,Dark Country (2009),"['Horror', 'Thriller']",2009.0,4
150788,Songs From the North (2014),[],2014.0,1
150790,We'll Take Manhattan (2012),"['Drama', 'Romance']",2012.0,0
150792,The Mark of the Hawk (1957),[],1957.0,0
150794,Nine Muses of Star Empire (2014),[],2014.0,0
150796,The Lord of Catan (2014),"['Comedy', 'Drama', 'Fantasy']",2014.0,0
150798,Why Change Your Wife? (1920),"['Comedy', 'Drama', 'Romance']",1920.0,0
150800,Miss Lulu Bett (1921),"['Comedy', 'Drama']",1921.0,0
150802,Tears on the Lion's Mane (1962),[],1962.0,0
150808,Sherlock Holmes and the Deadly Necklace (1962),"['Drama', 'Mystery', 'Romance', 'Thriller']",1962.0,0
150810,Home To Danger (1951),"['Crime', 'Mystery', 'Thriller']",1951.0,0
150812,Mantrap (1953),"['Crime', 'Thriller']",1953.0,0
150814,Spaceways (1953),"['Sci-Fi', 'Thriller']",1953.0,0
150818,Face the Music (1954),"['Crime', 'Drama']",1954.0,0
150820,The Unholy Four (1954),['Drama'],1954.0,0
150822,Mask of Dust (1954),['Drama'],1954.0,0
150832,The Astonished Heart (1950),"['Drama', 'Romance']",1950.0,0
150834,Marry Me (1949),"['Comedy', 'Romance']",1949.0,0
150836,Kill Me Tomorrow (1957),"['Crime', 'Thriller']",1957.0,0
150838,Fuck for Forest (2012),[],2012.0,0
150840,The Stranglers of Bombay (1959),"['Action', 'Adventure']",1959.0,0
150842,The Two Faces of Dr. Jekyll (1960),"['Horror', 'Romance', 'Sci-Fi']",1960.0,1
150844,A Journey into Bliss (2004),"['Comedy', 'Fantasy']",2004.0,0
150846,Asu Mare (2013),[],2013.0,0
150848,The Confines (2016),"['Horror', 'Mystery', 'Thriller']",2016.0,1
150850,I Survived a Zombie Holocaust (2014),"['Comedy', 'Horror']",2014.0,0
150852,Kotoko (2011),"['Drama', 'Horror']",2011.0,0
150854,The West (1996),[],1996.0,0
150858,Cougar Hunting (2011),"['Comedy', 'Romance']",2011.0,1
150860,Flag Wars (2003),['Documentary'],2003.0,0
150862,Evaporating Borders (2014),['Documentary'],2014.0,0
150864,80 Milionów (2011),['Action'],2011.0,0
150866,Beats of Freedom (2009),['Documentary'],2009.0,0
150868,Jasne Błękitne Okna,[],,0
150870,Tekken: Blood Vengeance (2011),"['Action', 'Animation']",2011.0,0
150872,Columbo-Ransom for a Dead Man (1971),[],1971.0,0
150874,Splinters (2009),"['Documentary', 'Horror', 'Thriller']",2009.0,0
150876,"Job, czyli ostatnia szara komórka (2006)",['Comedy'],2006.0,0
150878,Wszystko będzie dobrze (2007),[],2007.0,0
150880,Ajlawju (1999),[],1999.0,0
150882,Happy New York (1997),['Comedy'],1997.0,0
150884,Black Thursday (2011),['Thriller'],2011.0,0
150886,Porno (1990),"['Comedy', 'Romance']",1990.0,1
150888,Mr. Kuka's Advice,[],,0
150890,Destined for Blues (2005),['Drama'],2005.0,0
150892,Last Order: Final Fantasy VII (2005),"['Action', 'Adventure', 'Animation']",2005.0,0
150894,Naruto the Movie: Ninja Clash in the Land of Snow (2004),"['Action', 'Adventure', 'Animation', 'Comedy']",2004.0,1
150896,Walesa: Man of Hope (2013),['Drama'],2013.0,0
150898,General Nil (2009),[],2009.0,0
150900,Top Gear: The Worst Car In the History of the World (2012),[],2012.0,1
150902,Supermarket (2012),['Thriller'],2012.0,0
150904,"Dzień dobry, kocham cię! (2014)",['Comedy'],2014.0,0
150906,How Much Does the Trojan Horse Weigh? (2008),[],2008.0,0
150908,Maicol Jecson (2014),['Comedy'],2014.0,0
150910,Sisyphus (1974),['Animation'],1974.0,1
150912,Checkered Flag or Crash (1977),"['Action', 'Adventure', 'Comedy']",1977.0,0
150914,Goodbye Gemini (1970),['Drama'],1970.0,0
150916,Vendetta for the Saint (1979),[],1979.0,0
150918,The Hi-Jackers (1963),['Crime'],1963.0,0
150922,Frozen Silence (2012),"['Drama', 'Mystery', 'War']",2012.0,0
150931,Bridge To Terabithia (1985),"['Children', 'Drama', 'Fantasy']",1985.0,2
150933,Broken Strings (1940),['Drama'],1940.0,0
150935,Crooner (1932),['Comedy'],1932.0,0
150937,Dempsey (1983),['Drama'],1983.0,0
150939,Descendents (2008),"['Horror', 'Sci-Fi', 'Thriller']",2008.0,0
150941,Trouble (2005),['Thriller'],2005.0,0
150944,Exclusive Story (1936),['Crime'],1936.0,0
150946,Fast Workers (1933),['Drama'],1933.0,0
150948,Forty Little Mothers (1940),[],1940.0,0
150950,Harlem Rides the Range (1939),['Western'],1939.0,0
150952,King (1978),['Drama'],1978.0,0
150954,Ko (2011),"['Action', 'Children', 'Thriller']",2011.0,1
150956,King (2008),"['Action', 'Comedy', 'Crime', 'Documentary']",2008.0,0
150962,Little Big Shot (1935),"['Comedy', 'Crime', 'Drama']",1935.0,0
150964,Mickey (1918),"['Comedy', 'Drama']",1918.0,0
150968,Midnight Shadow (1939),['Mystery'],1939.0,0
150970,Miracle in Harlem (1948),[],1948.0,0
150972,My Dog Rusty (1948),[],1948.0,0
150974,Trash (1999),['Drama'],1999.0,0
150976,Old 37 (2015),[],2015.0,0
150979,Shaolin Handlock (1978),"['Action', 'Thriller']",1978.0,0
150981,Smugglers' Cove (1948),"['Action', 'Comedy']",1948.0,0
150983,Special Agent (1949),['Thriller'],1949.0,0
150986,Spirit of Youth (1938),[],1938.0,0
150988,Swing! (1938),['Drama'],1938.0,0
150990,The Famous Ferguson Case (1932),"['Crime', 'Drama']",1932.0,0
150993,Anacleto: Agente secreto (2015),"['Action', 'Comedy']",2015.0,2
150995,Retribution (2015),"['Action', 'Mystery', 'Thriller']",2015.0,0
151001,Justice for Natalee Holloway (2011),"['Crime', 'Drama', 'Mystery', 'Thriller']",2011.0,0
151008,The Last Survivors (1975),['Drama'],1975.0,0
151011,The Secret of the Magic Gourd (2007),"['Children', 'Drama']",2007.0,0
151015,Tumbleweed (1953),['Western'],1953.0,0
151019,We Who Are About to Die (1937),[],1937.0,0
151021,Woman's World (1954),['Drama'],1954.0,0
151023,The Garden of Women (1954),['Drama'],1954.0,0
151027,Burroughs: The Movie (1983),['Documentary'],1983.0,0
151030,A Poem is a Naked Person (1974),['Documentary'],1974.0,0
151032,Faces of November (1964),['Documentary'],1964.0,0
151036,David Golder (1931),['Drama'],1931.0,0
151038,Poil de Carotte (1925),['Drama'],1925.0,0
151040,La tête d'un homme (1933),"['Crime', 'Mystery', 'Thriller']",1933.0,0
151044,Diaboliquement vôtre (1967),"['Crime', 'Drama', 'Thriller']",1967.0,1
151046,Chair de poule (1963),"['Crime', 'Drama']",1963.0,0
151050,The Burning Court (1962),"['Drama', 'Horror', 'Mystery', 'Thriller']",1962.0,0
151052,Boulevard (1960),"['Comedy', 'Drama']",1960.0,0
151054,Marie-Octobre (1959),['Drama'],1959.0,0
151058,Lovers of Paris (1957),['Drama'],1957.0,0
151060,The Man in the Raincoat (1957),"['Comedy', 'Mystery']",1957.0,0
151062,Deadlier Than the Male (1956),"['Drama', 'Thriller']",1956.0,0
151064,Marianne of My Youth (1955),"['Drama', 'Fantasy', 'Romance']",1955.0,0
151068,On Trial (1954),['Drama'],1954.0,0
151070,Holiday for Henrietta (1952),['Comedy'],1952.0,0
151072,Under the Paris Sky (1951),['Drama'],1951.0,0
151074,Captain Blackjack (1950),['Adventure'],1950.0,0
151076,The Sinners (1949),"['Drama', 'Romance']",1949.0,0
151078,Panic (1946),['Drama'],1946.0,0
151080,Destiny (1944),['Crime'],1944.0,0
151082,Strange Confession (1944),"['Drama', 'War']",1944.0,0
151084,Flesh and Fantasy (1943),"['Drama', 'Fantasy', 'Romance']",1943.0,0
151089,The Phantom Wagon (1939),"['Drama', 'Fantasy']",1939.0,0
151091,La fin du jour (1939),['Drama'],1939.0,0
151094,The Golem (1936),"['Fantasy', 'Horror']",1936.0,0
151099,Maria Chapdelaine (1934),['Drama'],1934.0,0
151105,Au bonheur des dames (1930),"['Drama', 'Romance']",1930.0,0
151107,The Red Head (1932),['Drama'],1932.0,0
151109,Maman Colibri (1929),['Drama'],1929.0,0
151111,Le mystère de la tour Eiffel (1927),['Drama'],1927.0,0
151113,A Man Called Ove (2015),"['Comedy', 'Drama']",2015.0,14
151115,"Taxi, Mister (1943)",[],1943.0,0
151117,Let's Sing Again (1936),[],1936.0,0
151119,"My Pal, the King (1932)",['Western'],1932.0,0
151121,The Big Cage (1933),[],1933.0,0
151123,Secret of the Blue Room (1933),"['Drama', 'Horror', 'Mystery']",1933.0,0
151125,King for a Night (1933),['Crime'],1933.0,0
151127,Wake Up and Dream (1934),[],1934.0,0
151131,The Affair of Susan (1935),"['Comedy', 'Romance']",1935.0,0
151133,Rainbow on the River (1936),[],1936.0,0
151135,Espionage (1937),['Drama'],1937.0,0
151137,Make a Wish (1937),[],1937.0,0
151139,Carnival Story (1954),"['Drama', 'Romance']",1954.0,0
151141,Hiawatha (1952),"['Drama', 'Romance', 'Western']",1952.0,0
151143,Tarzan and the She-Devil (1953),"['Action', 'Adventure']",1953.0,0
151145,She Devil (1957),"['Horror', 'Sci-Fi']",1957.0,0
151149,They Were So Young (1954),['Crime'],1954.0,0
151151,The Ring (1952),"['Comedy', 'Drama']",1952.0,0
151157,Cattle Drive (1951),[],1951.0,0
151161,Badmen of Tombstone (1949),[],1949.0,0
151163,Tarzan and the Leopard Woman (1946),"['Action', 'Adventure', 'Romance']",1946.0,0
151165,Machete (1958),['Drama'],1958.0,0
151167,The Unknown Guest (1943),[],1943.0,0
151171,"Touchdown, Army (1938)",[],1938.0,0
151173,Unmarried (1939),"['Action', 'Drama', 'Romance']",1939.0,0
151175,Island of Lost Men (1939),[],1939.0,0
151177,"Ellery Queen, Master Detective (1940)","['Adventure', 'Crime', 'Drama', 'Mystery']",1940.0,0
151179,Brooklyn Orchid (1942),[],1942.0,0
151181,About Face (1942),['Comedy'],1942.0,0
151183,Fall In (1943),[],1943.0,0
151185,The McGuerins from Brooklyn (1942),[],1942.0,0
151187,Yanks Ahoy (1943),[],1943.0,0
151189,The Forest (2009),[],2009.0,0
151191,A Gentle Spirit (1987),['Animation'],1987.0,0
151193,The Image (1975),['Drama'],1975.0,0
151195,El Cortez (2006),"['Drama', 'Thriller']",2006.0,0
